Date,Close
2001-05-14,2081.919921875
2001-05-15,2085.580078125
2001-05-16,2166.43994140625
2001-05-17,2193.679931640625
2001-05-18,2198.8798828125
2001-05-21,2305.590087890625
2001-05-22,2313.85009765625
2001-05-23,2243.47998046875
2001-05-24,2282.02001953125
2001-05-25,2251.030029296875
2001-05-29,2175.5400390625
2001-05-30,2084.5
2001-05-31,2110.489990234375
2001-06-01,2149.43994140625
2001-06-04,2155.929931640625
2001-06-05,2233.659912109375
2001-06-06,2217.72998046875
2001-06-07,2264.0
2001-06-08,2215.10009765625
2001-06-11,2170.780029296875
2001-06-12,2169.949951171875
2001-06-13,2121.659912109375
2001-06-14,2044.0699462890625
2001-06-15,2028.4300537109375
2001-06-18,1988.6300048828125
2001-06-19,1992.6600341796875
2001-06-20,2031.239990234375
2001-06-21,2058.760009765625
2001-06-22,2034.8399658203125
2001-06-25,2050.8701171875
2001-06-26,2064.6201171875
2001-06-27,2074.739990234375
2001-06-28,2125.4599609375
2001-06-29,2160.5400390625
2001-07-02,2148.719970703125
2001-07-03,2140.800048828125
2001-07-05,2080.110107421875
2001-07-06,2004.1600341796875
2001-07-09,2026.7099609375
2001-07-10,1962.7900390625
2001-07-11,1972.0400390625
2001-07-12,2075.739990234375
2001-07-13,2084.7900390625
2001-07-16,2029.1199951171875
2001-07-17,2067.320068359375
2001-07-18,2016.1700439453125
2001-07-19,2046.5899658203125
2001-07-20,2029.3699951171875
2001-07-23,1988.56005859375
2001-07-24,1959.239990234375
2001-07-25,1984.3199462890625
2001-07-26,2022.9599609375
2001-07-27,2029.0699462890625
2001-07-30,2017.8399658203125
2001-07-31,2027.1300048828125
2001-08-01,2068.3798828125
2001-08-02,2087.3798828125
2001-08-03,2066.330078125
2001-08-06,2034.260009765625
2001-08-07,2027.7900390625
2001-08-08,1966.3599853515625
2001-08-09,1963.3199462890625
2001-08-10,1956.469970703125
2001-08-13,1982.25
2001-08-14,1964.530029296875
2001-08-15,1918.8900146484375
2001-08-16,1930.3199462890625
2001-08-17,1867.010009765625
2001-08-20,1881.3499755859375
2001-08-21,1831.300048828125
2001-08-22,1860.010009765625
2001-08-23,1842.969970703125
2001-08-24,1916.800048828125
2001-08-27,1912.4100341796875
2001-08-28,1864.97998046875
2001-08-29,1843.1700439453125
2001-08-30,1791.6800537109375
2001-08-31,1805.4300537109375
2001-09-04,1770.780029296875
2001-09-05,1759.010009765625
2001-09-06,1705.6400146484375
2001-09-07,1687.699951171875
2001-09-10,1695.3800048828125
2001-09-17,1579.550048828125
2001-09-18,1555.0799560546875
2001-09-19,1527.800048828125
2001-09-20,1470.9300537109375
2001-09-21,1423.18994140625
2001-09-24,1499.4000244140625
2001-09-25,1501.6400146484375
2001-09-26,1464.0400390625
2001-09-27,1460.7099609375
2001-09-28,1498.800048828125
2001-10-01,1480.4599609375
2001-10-02,1492.3299560546875
2001-10-03,1580.81005859375
2001-10-04,1597.31005859375
2001-10-05,1605.300048828125
2001-10-08,1605.949951171875
2001-10-09,1570.18994140625
2001-10-10,1626.260009765625
2001-10-11,1701.469970703125
2001-10-12,1703.4000244140625
2001-10-15,1696.31005859375
2001-10-16,1722.0699462890625
2001-10-17,1646.3399658203125
2001-10-18,1652.719970703125
2001-10-19,1671.31005859375
2001-10-22,1708.0799560546875
2001-10-23,1704.43994140625
2001-10-24,1731.5400390625
2001-10-25,1775.469970703125
2001-10-26,1768.9599609375
2001-10-29,1699.52001953125
2001-10-30,1667.4100341796875
2001-10-31,1690.199951171875
2001-11-01,1746.300048828125
2001-11-02,1745.72998046875
2001-11-05,1793.6500244140625
2001-11-06,1835.0799560546875
2001-11-07,1837.530029296875
2001-11-08,1827.77001953125
2001-11-09,1828.47998046875
2001-11-12,1840.1300048828125
2001-11-13,1892.1099853515625
2001-11-14,1903.18994140625
2001-11-15,1900.5699462890625
2001-11-16,1898.5799560546875
2001-11-19,1934.4200439453125
2001-11-20,1880.510009765625
2001-11-21,1875.050048828125
2001-11-23,1903.199951171875
2001-11-26,1941.22998046875
2001-11-27,1935.969970703125
2001-11-28,1887.969970703125
2001-11-29,1933.260009765625
2001-11-30,1930.5799560546875
2001-12-03,1904.9000244140625
2001-12-04,1963.0999755859375
2001-12-05,2046.8399658203125
2001-12-06,2054.27001953125
2001-12-07,2021.260009765625
2001-12-10,1992.1199951171875
2001-12-11,2001.9300537109375
2001-12-12,2011.3800048828125
2001-12-13,1946.510009765625
2001-12-14,1953.1700439453125
2001-12-17,1987.449951171875
2001-12-18,2004.760009765625
2001-12-19,1982.8900146484375
2001-12-20,1918.5400390625
2001-12-21,1945.8299560546875
2001-12-24,1944.47998046875
2001-12-26,1960.699951171875
2001-12-27,1976.4200439453125
2001-12-28,1987.260009765625
2001-12-31,1950.4000244140625
2002-01-02,1979.25
2002-01-03,2044.27001953125
2002-01-04,2059.3798828125
2002-01-07,2037.0999755859375
2002-01-08,2055.739990234375
2002-01-09,2044.8900146484375
2002-01-10,2047.239990234375
2002-01-11,2022.4599609375
2002-01-14,1990.739990234375
2002-01-15,2000.9100341796875
2002-01-16,1944.43994140625
2002-01-17,1985.8199462890625
2002-01-18,1930.3399658203125
2002-01-22,1882.530029296875
2002-01-23,1922.3800048828125
2002-01-24,1942.5799560546875
2002-01-25,1937.699951171875
2002-01-28,1943.9100341796875
2002-01-29,1892.989990234375
2002-01-30,1913.43994140625
2002-01-31,1934.030029296875
2002-02-01,1911.239990234375
2002-02-04,1855.530029296875
2002-02-05,1838.52001953125
2002-02-06,1812.7099609375
2002-02-07,1782.1099853515625
2002-02-08,1818.8800048828125
2002-02-11,1846.6600341796875
2002-02-12,1834.2099609375
2002-02-13,1859.1600341796875
2002-02-14,1843.3699951171875
2002-02-15,1805.199951171875
2002-02-19,1750.6099853515625
2002-02-20,1775.5699462890625
2002-02-21,1716.239990234375
2002-02-22,1724.5400390625
2002-02-25,1769.8800048828125
2002-02-26,1766.8599853515625
2002-02-27,1751.8800048828125
2002-02-28,1731.489990234375
2002-03-01,1802.739990234375
2002-03-04,1859.3199462890625
2002-03-05,1866.2900390625
2002-03-06,1890.4000244140625
2002-03-07,1881.6300048828125
2002-03-08,1929.6700439453125
2002-03-11,1929.489990234375
2002-03-12,1897.1199951171875
2002-03-13,1862.030029296875
2002-03-14,1854.1400146484375
2002-03-15,1868.300048828125
2002-03-18,1877.06005859375
2002-03-19,1880.8699951171875
2002-03-20,1832.8699951171875
2002-03-21,1868.8299560546875
2002-03-22,1851.3900146484375
2002-03-25,1812.489990234375
2002-03-26,1824.1700439453125
2002-03-27,1826.75
2002-03-28,1845.3499755859375
2002-04-01,1862.6199951171875
2002-04-02,1804.4000244140625
2002-04-03,1784.3499755859375
2002-04-04,1789.75
2002-04-05,1770.030029296875
2002-04-08,1785.8699951171875
2002-04-09,1742.5699462890625
2002-04-10,1767.0699462890625
2002-04-11,1725.239990234375
2002-04-12,1756.18994140625
2002-04-15,1753.780029296875
2002-04-16,1816.7900390625
2002-04-17,1810.6700439453125
2002-04-18,1802.4300537109375
2002-04-19,1796.8299560546875
2002-04-22,1758.6800537109375
2002-04-23,1730.2900390625
2002-04-24,1713.3399658203125
2002-04-25,1713.699951171875
2002-04-26,1663.8900146484375
2002-04-29,1656.9300537109375
2002-04-30,1688.22998046875
2002-05-01,1677.530029296875
2002-05-02,1644.8199462890625
2002-05-03,1613.030029296875
2002-05-06,1578.47998046875
2002-05-07,1573.8199462890625
2002-05-08,1696.2900390625
2002-05-09,1650.489990234375
2002-05-10,1600.8499755859375
2002-05-13,1652.5400390625
2002-05-14,1719.050048828125
2002-05-15,1725.56005859375
2002-05-16,1730.43994140625
2002-05-17,1741.3900146484375
2002-05-20,1701.5899658203125
2002-05-21,1664.1800537109375
2002-05-22,1673.449951171875
2002-05-23,1697.6300048828125
2002-05-24,1661.489990234375
2002-05-28,1652.1700439453125
2002-05-29,1624.3900146484375
2002-05-30,1631.9200439453125
2002-05-31,1615.72998046875
2002-06-03,1562.56005859375
2002-06-04,1578.1199951171875
2002-06-05,1595.260009765625
2002-06-06,1554.8800048828125
2002-06-07,1535.47998046875
2002-06-10,1530.68994140625
2002-06-11,1497.1800537109375
2002-06-12,1519.1199951171875
2002-06-13,1496.8800048828125
2002-06-14,1504.739990234375
2002-06-17,1553.2900390625
2002-06-18,1542.9599609375
2002-06-19,1496.8299560546875
2002-06-20,1464.75
2002-06-21,1440.9599609375
2002-06-24,1460.3399658203125
2002-06-25,1423.989990234375
2002-06-26,1429.3299560546875
2002-06-27,1459.199951171875
2002-06-28,1463.2099609375
2002-07-01,1403.800048828125
2002-07-02,1357.8199462890625
2002-07-03,1380.1700439453125
2002-07-05,1448.3599853515625
2002-07-08,1405.6099853515625
2002-07-09,1381.1199951171875
2002-07-10,1346.010009765625
2002-07-11,1374.4300537109375
2002-07-12,1373.5
2002-07-15,1382.6199951171875
2002-07-16,1375.260009765625
2002-07-17,1397.25
2002-07-18,1356.949951171875
2002-07-19,1319.1500244140625
2002-07-22,1282.6500244140625
2002-07-23,1229.050048828125
2002-07-24,1290.22998046875
2002-07-25,1240.0799560546875
2002-07-26,1262.1199951171875
2002-07-29,1335.25
2002-07-30,1344.18994140625
2002-07-31,1328.260009765625
2002-08-01,1280.0
2002-08-02,1247.9200439453125
2002-08-05,1206.010009765625
2002-08-06,1259.550048828125
2002-08-07,1280.9000244140625
2002-08-08,1316.52001953125
2002-08-09,1306.1199951171875
2002-08-12,1306.8399658203125
2002-08-13,1269.280029296875
2002-08-14,1334.300048828125
2002-08-15,1345.010009765625
2002-08-16,1361.010009765625
2002-08-19,1394.5400390625
2002-08-20,1376.5899658203125
2002-08-21,1409.25
2002-08-22,1422.949951171875
2002-08-23,1380.6199951171875
2002-08-26,1391.739990234375
2002-08-27,1347.780029296875
2002-08-28,1314.3800048828125
2002-08-29,1335.77001953125
2002-08-30,1314.8499755859375
2002-09-03,1263.8399658203125
2002-09-04,1292.31005859375
2002-09-05,1251.0
2002-09-06,1295.300048828125
2002-09-09,1304.5999755859375
2002-09-10,1320.0899658203125
2002-09-11,1315.449951171875
2002-09-12,1279.6800537109375
2002-09-13,1291.4000244140625
2002-09-16,1275.8800048828125
2002-09-17,1259.93994140625
2002-09-18,1252.1300048828125
2002-09-19,1216.449951171875
2002-09-20,1221.0899658203125
2002-09-23,1184.9300537109375
2002-09-24,1182.1700439453125
2002-09-25,1222.2900390625
2002-09-26,1221.6099853515625
2002-09-27,1199.1600341796875
2002-09-30,1172.06005859375
2002-10-01,1213.719970703125
2002-10-02,1187.300048828125
2002-10-03,1165.56005859375
2002-10-04,1139.9000244140625
2002-10-07,1119.4000244140625
2002-10-08,1129.219970703125
2002-10-09,1114.1099853515625
2002-10-10,1163.3699951171875
2002-10-11,1210.469970703125
2002-10-14,1220.530029296875
2002-10-15,1282.43994140625
2002-10-16,1232.4200439453125
2002-10-17,1272.2900390625
2002-10-18,1287.8599853515625
2002-10-21,1309.6700439453125
2002-10-22,1292.800048828125
2002-10-23,1320.22998046875
2002-10-24,1298.7099609375
2002-10-25,1331.1300048828125
2002-10-28,1315.8299560546875
2002-10-29,1300.5400390625
2002-10-30,1326.72998046875
2002-10-31,1329.75
2002-11-01,1360.699951171875
2002-11-04,1396.5400390625
2002-11-05,1401.1700439453125
2002-11-06,1418.989990234375
2002-11-07,1376.7099609375
2002-11-08,1359.280029296875
2002-11-11,1319.18994140625
2002-11-12,1349.56005859375
2002-11-13,1361.3299560546875
2002-11-14,1411.52001953125
2002-11-15,1411.1400146484375
2002-11-18,1393.68994140625
2002-11-19,1374.510009765625
2002-11-20,1419.3499755859375
2002-11-21,1467.550048828125
2002-11-22,1468.739990234375
2002-11-25,1481.9000244140625
2002-11-26,1444.4300537109375
2002-11-27,1487.93994140625
2002-11-29,1478.780029296875
2002-12-02,1484.780029296875
2002-12-03,1448.9599609375
2002-12-04,1430.3499755859375
2002-12-05,1410.75
2002-12-06,1422.43994140625
2002-12-09,1367.1400146484375
2002-12-10,1390.760009765625
2002-12-11,1396.5899658203125
2002-12-12,1399.550048828125
2002-12-13,1362.4200439453125
2002-12-16,1400.3299560546875
2002-12-17,1392.050048828125
2002-12-18,1361.510009765625
2002-12-19,1354.0999755859375
2002-12-20,1363.050048828125
2002-12-23,1381.68994140625
2002-12-24,1372.469970703125
2002-12-26,1367.8900146484375
2002-12-27,1348.31005859375
2002-12-30,1339.5400390625
2002-12-31,1335.510009765625
2003-01-02,1384.8499755859375
2003-01-03,1387.0799560546875
2003-01-06,1421.3199462890625
2003-01-07,1431.5699462890625
2003-01-08,1401.0699462890625
2003-01-09,1438.4599609375
2003-01-10,1447.719970703125
2003-01-13,1446.0400390625
2003-01-14,1460.989990234375
2003-01-15,1438.800048828125
2003-01-16,1423.75
2003-01-17,1376.18994140625
2003-01-21,1364.25
2003-01-22,1359.47998046875
2003-01-23,1388.27001953125
2003-01-24,1342.1400146484375
2003-01-27,1325.27001953125
2003-01-28,1342.1800537109375
2003-01-29,1358.06005859375
2003-01-30,1322.3499755859375
2003-01-31,1320.9100341796875
2003-02-03,1323.7900390625
2003-02-04,1306.1500244140625
2003-02-05,1301.5
2003-02-06,1301.72998046875
2003-02-07,1282.469970703125
2003-02-10,1296.6800537109375
2003-02-11,1295.4599609375
2003-02-12,1278.969970703125
2003-02-13,1277.43994140625
2003-02-14,1310.1700439453125
2003-02-18,1346.5400390625
2003-02-19,1334.3199462890625
2003-02-20,1331.22998046875
2003-02-21,1349.02001953125
2003-02-24,1322.3800048828125
2003-02-25,1328.97998046875
2003-02-26,1303.6800537109375
2003-02-27,1323.93994140625
2003-02-28,1337.52001953125
2003-03-03,1320.2900390625
2003-03-04,1307.77001953125
2003-03-05,1314.4000244140625
2003-03-06,1302.8900146484375
2003-03-07,1305.2900390625
2003-03-10,1278.3699951171875
2003-03-11,1271.469970703125
2003-03-12,1279.239990234375
2003-03-13,1340.77001953125
2003-03-14,1340.3299560546875
2003-03-17,1392.27001953125
2003-03-18,1400.550048828125
2003-03-19,1397.0699462890625
2003-03-20,1402.77001953125
2003-03-21,1421.8399658203125
2003-03-24,1369.780029296875
2003-03-25,1391.010009765625
2003-03-26,1387.449951171875
2003-03-27,1384.25
2003-03-28,1369.5999755859375
2003-03-31,1341.1700439453125
2003-04-01,1348.300048828125
2003-04-02,1396.719970703125
2003-04-03,1396.5799560546875
2003-04-04,1383.510009765625
2003-04-07,1389.510009765625
2003-04-08,1382.93994140625
2003-04-09,1356.739990234375
2003-04-10,1365.6099853515625
2003-04-11,1358.8499755859375
2003-04-14,1384.949951171875
2003-04-15,1391.010009765625
2003-04-16,1394.719970703125
2003-04-17,1425.5
2003-04-21,1424.3699951171875
2003-04-22,1451.3599853515625
2003-04-23,1466.1600341796875
2003-04-24,1457.22998046875
2003-04-25,1434.5400390625
2003-04-28,1462.239990234375
2003-04-29,1471.300048828125
2003-04-30,1464.31005859375
2003-05-01,1472.56005859375
2003-05-02,1502.8800048828125
2003-05-05,1504.0400390625
2003-05-06,1523.7099609375
2003-05-07,1506.760009765625
2003-05-08,1489.68994140625
2003-05-09,1520.1500244140625
2003-05-12,1541.4000244140625
2003-05-13,1539.6800537109375
2003-05-14,1534.9000244140625
2003-05-15,1551.3800048828125
2003-05-16,1538.530029296875
2003-05-19,1492.77001953125
2003-05-20,1491.0899658203125
2003-05-21,1489.8699951171875
2003-05-22,1507.550048828125
2003-05-23,1510.0899658203125
2003-05-27,1556.68994140625
2003-05-28,1563.239990234375
2003-05-29,1574.949951171875
2003-05-30,1595.9100341796875
2003-06-02,1590.75
2003-06-03,1603.56005859375
2003-06-04,1634.6500244140625
2003-06-05,1646.010009765625
2003-06-06,1627.4200439453125
2003-06-09,1603.969970703125
2003-06-10,1627.6700439453125
2003-06-11,1646.02001953125
2003-06-12,1653.6199951171875
2003-06-13,1626.489990234375
2003-06-16,1666.5799560546875
2003-06-17,1668.43994140625
2003-06-18,1677.1400146484375
2003-06-19,1648.6400146484375
2003-06-20,1644.719970703125
2003-06-23,1610.75
2003-06-24,1605.6099853515625
2003-06-25,1602.6600341796875
2003-06-26,1634.010009765625
2003-06-27,1625.260009765625
2003-06-30,1622.800048828125
2003-07-01,1640.1300048828125
2003-07-02,1678.72998046875
2003-07-03,1663.4599609375
2003-07-07,1720.7099609375
2003-07-08,1746.4599609375
2003-07-09,1747.4599609375
2003-07-10,1715.8599853515625
2003-07-11,1733.9300537109375
2003-07-14,1754.8199462890625
2003-07-15,1753.2099609375
2003-07-16,1747.969970703125
2003-07-17,1698.02001953125
2003-07-18,1708.5
2003-07-21,1681.4100341796875
2003-07-22,1706.0999755859375
2003-07-23,1719.1800537109375
2003-07-24,1701.4200439453125
2003-07-25,1730.699951171875
2003-07-28,1735.3599853515625
2003-07-29,1731.3699951171875
2003-07-30,1720.9100341796875
2003-07-31,1735.02001953125
2003-08-01,1715.6199951171875
2003-08-04,1714.06005859375
2003-08-05,1673.5
2003-08-06,1652.6800537109375
2003-08-07,1652.1800537109375
2003-08-08,1644.030029296875
2003-08-11,1661.510009765625
2003-08-12,1687.010009765625
2003-08-13,1686.6099853515625
2003-08-14,1700.3399658203125
2003-08-15,1702.010009765625
2003-08-18,1739.489990234375
2003-08-19,1761.1099853515625
2003-08-20,1760.5400390625
2003-08-21,1777.550048828125
2003-08-22,1765.3199462890625
2003-08-25,1764.31005859375
2003-08-26,1770.6500244140625
2003-08-27,1782.1300048828125
2003-08-28,1800.1800537109375
2003-08-29,1810.449951171875
2003-09-02,1841.47998046875
2003-09-03,1852.9000244140625
2003-09-04,1868.969970703125
2003-09-05,1858.239990234375
2003-09-08,1888.6199951171875
2003-09-09,1873.4300537109375
2003-09-10,1823.81005859375
2003-09-11,1846.0899658203125
2003-09-12,1855.030029296875
2003-09-15,1845.699951171875
2003-09-16,1887.25
2003-09-17,1883.0999755859375
2003-09-18,1909.550048828125
2003-09-19,1905.699951171875
2003-09-22,1874.6199951171875
2003-09-23,1901.719970703125
2003-09-24,1843.699951171875
2003-09-25,1817.239990234375
2003-09-26,1792.0699462890625
2003-09-29,1824.56005859375
2003-09-30,1786.93994140625
2003-10-01,1832.25
2003-10-02,1836.219970703125
2003-10-03,1880.5699462890625
2003-10-06,1893.4599609375
2003-10-07,1907.8499755859375
2003-10-08,1893.780029296875
2003-10-09,1911.9000244140625
2003-10-10,1915.31005859375
2003-10-13,1933.530029296875
2003-10-14,1943.18994140625
2003-10-15,1939.0999755859375
2003-10-16,1950.1400146484375
2003-10-17,1912.3599853515625
2003-10-20,1925.1400146484375
2003-10-21,1940.9000244140625
2003-10-22,1898.0699462890625
2003-10-23,1885.510009765625
2003-10-24,1865.5899658203125
2003-10-27,1882.9100341796875
2003-10-28,1932.260009765625
2003-10-29,1936.56005859375
2003-10-30,1932.68994140625
2003-10-31,1932.2099609375
2003-11-03,1967.699951171875
2003-11-04,1957.969970703125
2003-11-05,1959.3699951171875
2003-11-06,1976.3699951171875
2003-11-07,1970.739990234375
2003-11-10,1941.6400146484375
2003-11-11,1930.75
2003-11-12,1973.1099853515625
2003-11-13,1967.3499755859375
2003-11-14,1930.260009765625
2003-11-17,1909.6099853515625
2003-11-18,1881.75
2003-11-19,1899.6500244140625
2003-11-20,1881.9200439453125
2003-11-21,1893.8800048828125
2003-11-24,1947.1400146484375
2003-11-25,1943.0400390625
2003-11-26,1953.31005859375
2003-11-28,1960.260009765625
2003-12-01,1989.8199462890625
2003-12-02,1980.0699462890625
2003-12-03,1960.25
2003-12-04,1968.800048828125
2003-12-05,1937.8199462890625
2003-12-08,1948.8499755859375
2003-12-09,1908.3199462890625
2003-12-10,1904.6500244140625
2003-12-11,1942.3199462890625
2003-12-12,1949.0
2003-12-15,1918.260009765625
2003-12-16,1924.2900390625
2003-12-17,1921.3299560546875
2003-12-18,1956.1800537109375
2003-12-19,1951.02001953125
2003-12-22,1955.800048828125
2003-12-23,1974.780029296875
2003-12-24,1969.22998046875
2003-12-26,1973.1400146484375
2003-12-29,2006.47998046875
2003-12-30,2009.8800048828125
2003-12-31,2003.3699951171875
